date,acquisition_channel,spend_amount,impressions,clicks,country
2023-02-01,email,278.16,274712,7135,Canada
2023-02-01,referral,132.89,163711,7578,USA
2023-02-01,referral,71.93,46069,1088,UK
2023-02-01,referral,139.33,146564,4040,Canada
2023-02-01,social_media,1115.06,755652,31827,USA
2023-02-01,social_media,333.44,261130,8569,UK
2023-02-01,social_media,309.32,406931,19719,Canada
2023-02-02,paid_search,2233.42,2037298,32909,USA
2023-02-02,paid_search,2764.41,1802801,62685,UK
2023-02-02,paid_search,1765.22,1572817,38627,Canada
2023-02-02,paid_social,555.62,415210,10556,USA
2023-02-02,paid_social,1086.59,1297224,42897,UK
2023-02-02,paid_social,2429.99,3383591,47150,Canada
2023-02-02,organic,13.74,17415,792,USA
2023-02-02,organic,25.07,34631,1560,UK
2023-02-02,organic,94.27,120699,1255,Canada
2023-02-02,email,239.39,221175,9287,USA
2023-02-02,email,243.19,280109,9910,UK
2023-02-02,email,209.95,187934,5410,Canada
2023-02-02,referral,97.36,52546,1892,USA
2023-02-02,referral,166.51,230195,5712,UK
2023-02-02,referral,142.94,202578,4324,Canada
2023-02-02,social_media,1350.97,1265680,53706,USA
2023-02-02,social_media,764.72,935954,37566,UK
2023-02-02,social_media,334.42,351586,14696,Canada
2023-02-03,paid_search,1778.22,2372499,75851,USA
2023-02-03,paid_search,1566.2,2155723,51934,UK
2023-02-03,paid_search,2785.21,1589732,21025,Canada
2023-02-03,paid_social,1615.06,1949553,75636,USA
2023-02-03,paid_social,2111.7,1068794,34568,UK
2023-02-03,paid_social,2295.01,2064358,85236,Canada
2023-02-03,organic,70.43,101022,4290,USA
2023-02-03,organic,61.09,47522,800,UK
2023-02-03,organic,33.66,17993,415,Canada
2023-02-03,email,102.04,127311,5977,USA
2023-02-03,email,135.66,177265,4813,UK
2023-02-03,email,285.7,161387,3146,Canada
2023-02-03,referral,83.96,112781,4677,USA
2023-02-03,referral,176.7,118828,4198,UK
2023-02-03,referral,158.49,177839,6939,Canada
2023-02-03,social_media,1307.09,1072019,16681,USA
2023-02-03,social_media,750.05,943127,28220,UK
2023-02-03,social_media,1487.69,900283,9584,Canada
2023-02-04,paid_search,1837.6,2354828,78318,USA
2023-02-04,paid_search,1148.54,595761,22757,UK
2023-02-04,paid_search,1244.6,1245595,27629,Canada
2023-02-04,paid_social,449.84,253116,8954,USA
2023-02-04,paid_social,1335.79,1478161,43058,UK
2023-02-04,paid_social,422.56,491983,9954,Canada
2023-02-04,organic,12.97,16923,368,USA
2023-02-04,organic,62.9,52455,2088,UK
2023-02-04,organic,72.08,45259,872,Canada
2023-02-04,email,223.11,195839,8077,USA
2023-02-04,email,239.63,291225,13468,UK
2023-02-04,email,159.49,159506,4560,Canada
2023-02-04,referral,194.19,185737,6581,USA
2023-02-04,referral,72.25,59178,2341,UK
2023-02-04,referral,158.07,114339,1662,Canada
2023-02-04,social_media,1212.52,1488870,17273,USA
2023-02-04,social_media,630.89,437021,14312,UK
2023-02-04,social_media,242.86,340132,14656,Canada
2023-02-05,paid_search,2002.38,1063457,28099,USA
2023-02-05,paid_search,1791.41,2621789,34052,UK
2023-02-05,paid_search,1387.79,1640980,39268,Canada
2023-02-05,paid_social,860.0,1082606,50596,USA
2023-02-05,paid_social,1822.81,2683263,89923,UK
2023-02-05,paid_social,1753.12,2498177,98954,Canada
2023-02-05,organic,66.61,53977,2180,USA
2023-02-05,organic,17.38,17237,650,UK
2023-02-05,organic,94.26,87428,2565,Canada
2023-02-05,email,289.98,383853,18596,USA
2023-02-05,email,167.5,103426,2950,UK
2023-02-05,email,165.81,131612,5453,Canada
2023-02-05,referral,84.63,126257,5680,USA
2023-02-05,referral,150.95,84086,3525,UK
2023-02-05,referral,118.96,170529,5616,Canada
2023-02-05,social_media,885.62,536049,25406,USA
2023-02-05,social_media,521.7,685551,32147,UK
2023-02-05,social_media,677.36,393325,16785,Canada
2023-02-06,paid_search,642.17,420336,19138,USA
2023-02-06,paid_search,2515.16,1785725,27719,UK
2023-02-06,paid_search,728.52,828318,12045,Canada
2023-02-06,paid_social,2292.06,2835290,102026,USA
2023-02-06,paid_social,2046.52,1565134,56140,UK
2023-02-06,paid_social,2347.66,1643752,33895,Canada
2023-02-06,organic,11.99,14005,488,USA
2023-02-06,organic,73.46,99245,2300,UK
2023-02-06,organic,99.68,62524,2228,Canada
2023-02-06,email,203.01,297914,5159,USA
2023-02-06,email,198.29,236691,11351,UK
2023-02-06,email,92.85,132409,3950,Canada
2023-02-06,referral,137.23,181319,7675,USA
2023-02-06,referral,71.63,86044,2554,UK
2023-02-06,referral,52.91,28249,765,Canada
2023-02-06,social_media,1401.11,1247232,39728,USA
2023-02-06,social_media,845.89,925143,38306,UK
2023-02-06,social_media,693.79,751242,11710,Canada
2023-02-07,paid_search,555.35,474395,8503,USA
2023-02-07,paid_search,1587.66,2086596,32662,UK
2023-02-07,paid_search,2080.58,2431009,111121,Canada
2023-02-07,paid_social,1401.54,1221768,43938,USA
2023-02-07,paid_social,1828.83,1844403,57631,UK
2023-02-07,paid_social,2369.45,2197379,91090,Canada
2023-02-07,organic,56.99,62945,2513,USA
2023-02-07,organic,84.27,103242,4029,UK
2023-02-07,organic,68.11,41306,790,Canada
2023-02-07,email,55.92,50000,1831,USA
2023-02-07,email,279.53,326019,16020,UK
2023-02-07,email,141.65,103603,1365,Canada
2023-02-07,referral,173.89,211877,3491,USA
2023-02-07,referral,71.3,102105,5012,UK
2023-02-07,referral,96.3,68014,1251,Canada
2023-02-07,social_media,793.85,977553,14983,USA
2023-02-07,social_media,303.76,443039,6551,UK
2023-02-07,social_media,451.82,509667,10221,Canada
2023-02-08,paid_search,2991.68,4267466,101269,USA
2023-02-08,paid_search,2686.47,1830870,59343,UK
2023-02-08,paid_search,1898.58,1047521,36566,Canada
2023-02-08,paid_social,1380.85,1348171,23877,USA
2023-02-08,paid_social,2376.82,1568485,58995,UK
2023-02-08,paid_social,2495.14,2275505,87942,Canada
2023-02-08,organic,15.07,20667,986,USA
2023-02-08,organic,75.26,86035,1973,UK
2023-02-08,organic,23.46,30023,1049,Canada
2023-02-08,email,140.19,93555,987,USA
2023-02-08,email,158.49,228060,6521,UK
2023-02-08,email,80.44,75911,2657,Canada
2023-02-08,referral,64.91,54400,2700,USA
2023-02-08,referral,59.34,55645,2562,UK
2023-02-08,referral,35.6,29872,944,Canada
2023-02-08,social_media,493.75,520137,21126,USA
2023-02-08,social_media,337.86,465145,9503,UK
2023-02-08,social_media,338.6,434800,20373,Canada
2023-02-09,paid_search,2287.15,2423793,109265,USA
2023-02-09,paid_search,1548.66,1599608,44566,UK
2023-02-09,paid_search,2051.49,2340968,115019,Canada
2023-02-09,paid_social,592.46,825159,15401,USA
2023-02-09,paid_social,552.21,685035,16615,UK
2023-02-09,paid_social,1495.23,1403332,14852,Canada
2023-02-09,organic,48.25,48682,1357,USA
2023-02-09,organic,98.58,54236,2648,UK
2023-02-09,organic,66.82,97817,4015,Canada
2023-02-09,email,297.56,222922,2468,USA
2023-02-09,email,194.03,142442,5444,UK
2023-02-09,email,51.73,25908,1163,Canada
2023-02-09,referral,9.24,4904,225,USA
2023-02-09,referral,81.13,50707,1552,UK
2023-02-09,referral,120.41,164449,6924,Canada
2023-02-09,social_media,848.34,1220457,17052,USA
2023-02-09,social_media,561.11,612313,23992,UK
2023-02-09,social_media,768.99,892272,31655,Canada
2023-02-10,paid_search,2619.0,3683742,168278,USA
2023-02-10,paid_search,2269.68,2273295,61750,UK
2023-02-10,paid_search,1808.81,1819490,82414,Canada
2023-02-10,paid_social,926.45,655222,13320,USA
2023-02-10,paid_social,572.53,764040,23659,UK
2023-02-10,paid_social,2328.44,3078665,56847,Canada
2023-02-10,organic,0.67,857,22,USA
2023-02-10,organic,36.34,35055,1326,UK
2023-02-10,organic,41.77,25008,935,Canada
2023-02-10,email,172.89,164266,6995,USA
2023-02-10,email,146.22,130727,4246,UK
2023-02-10,email,135.51,109878,4968,Canada
2023-02-10,referral,124.64,128281,4327,USA
2023-02-10,referral,55.17,51370,1925,UK
2023-02-10,referral,118.98,152727,2945,Canada
2023-02-10,social_media,381.6,349120,16898,USA
2023-02-10,social_media,272.29,160368,6070,UK
2023-02-10,social_media,341.04,208729,9341,Canada
2023-02-11,paid_search,1157.11,948578,14548,USA
2023-02-11,paid_search,1223.87,1171805,23574,UK
2023-02-11,paid_search,1637.06,1712703,61668,Canada
2023-02-11,paid_social,2343.4,3313256,90389,USA
2023-02-11,paid_social,1779.81,2154621,85715,UK
2023-02-11,paid_social,925.71,821173,9719,Canada
2023-02-11,organic,58.32,36677,1629,USA
2023-02-11,organic,47.05,61245,2288,UK
2023-02-11,organic,52.52,50291,1376,Canada
2023-02-11,email,62.15,71781,3389,USA
2023-02-11,email,64.53,87506,3469,UK
2023-02-11,email,288.78,181528,7448,Canada
2023-02-11,referral,179.81,158716,6832,USA
2023-02-11,referral,7.13,6595,123,UK
2023-02-11,referral,104.38,128574,3256,Canada
2023-02-11,social_media,1036.17,843316,40290,USA
2023-02-11,social_media,279.67,387103,12065,UK
2023-02-11,social_media,1441.19,1585667,62633,Canada
2023-02-12,paid_search,1116.88,1442134,15831,USA
2023-02-12,paid_search,1162.5,1125366,15583,UK
2023-02-12,paid_search,1893.16,2593339,75177,Canada
2023-02-12,paid_social,1427.99,1347755,39128,USA
2023-02-12,paid_social,1073.03,1512046,39693,UK
2023-02-12,paid_social,2271.76,1425613,29439,Canada
2023-02-12,organic,13.88,9822,198,USA
2023-02-12,organic,56.94,59194,2043,UK
2023-02-12,organic,89.16,123447,4024,Canada
2023-02-12,email,60.85,66966,1066,USA
2023-02-12,email,246.88,145050,3120,UK
2023-02-12,email,285.1,380104,14538,Canada
2023-02-12,referral,0.77,578,14,USA
2023-02-12,referral,32.07,41959,1121,UK
2023-02-12,referral,141.51,136329,2182,Canada
2023-02-12,social_media,800.36,437762,15360,USA
2023-02-12,social_media,273.29,386979,6785,UK
2023-02-12,social_media,1065.28,758166,37164,Canada
2023-02-13,paid_search,1355.27,1062106,26326,USA
2023-02-13,paid_search,1532.97,1209965,50984,UK
2023-02-13,paid_search,2094.31,2640331,70033,Canada
2023-02-13,paid_social,998.6,699715,10386,USA
2023-02-13,paid_social,828.43,503872,19733,UK
2023-02-13,paid_social,1231.35,1329754,30701,Canada
2023-02-13,organic,92.86,66759,2654,USA
2023-02-13,organic,39.52,20104,329,UK
2023-02-13,organic,9.26,10499,457,Canada
2023-02-13,email,149.12,96021,2610,USA
2023-02-13,email,61.56,40337,1355,UK
2023-02-13,email,140.43,207687,3656,Canada
2023-02-13,referral,197.85,283971,9288,USA
2023-02-13,referral,135.37,177333,3178,UK
2023-02-13,referral,199.74,199505,5649,Canada
2023-02-13,social_media,719.01,1064524,26710,USA
2023-02-13,social_media,1458.08,1653145,30441,UK
2023-02-13,social_media,888.19,741985,12784,Canada
2023-02-14,paid_search,2467.82,3332240,61408,USA
2023-02-14,paid_search,2782.76,2237812,96486,UK
2023-02-14,paid_search,1532.17,1811061,51979,Canada
2023-02-14,paid_social,1811.15,1659353,23586,USA
2023-02-14,paid_social,2368.42,3506020,157082,UK
2023-02-14,paid_social,1454.52,2117386,101011,Canada
2023-02-14,organic,97.19,121867,4534,USA
2023-02-14,organic,90.91,109753,2928,UK
2023-02-14,organic,27.31,31564,1412,Canada
2023-02-14,email,194.83,211510,8921,USA
2023-02-14,email,291.39,329747,11342,UK
2023-02-14,email,89.44,79204,1095,Canada
2023-02-14,referral,115.99,83077,3915,USA
2023-02-14,referral,135.78,68551,2202,UK
2023-02-14,referral,118.96,81760,3544,Canada
2023-02-14,social_media,1062.01,1015812,35984,USA
2023-02-14,social_media,336.76,364318,18182,UK
2023-02-14,social_media,476.33,599109,28493,Canada
2023-02-15,paid_search,2624.84,2574861,64136,USA
2023-02-15,paid_search,681.83,767983,35262,UK
2023-02-15,paid_search,2224.88,2989718,36262,Canada
2023-02-15,paid_social,1779.26,2183312,46551,USA
2023-02-15,paid_social,1747.18,895637,22378,UK
2023-02-15,paid_social,1891.4,2337822,56136,Canada
2023-02-15,organic,36.09,25993,362,USA
2023-02-15,organic,29.01,40339,1200,UK
2023-02-15,organic,8.34,12403,356,Canada
2023-02-15,email,288.27,240155,7273,USA
2023-02-15,email,108.47,120921,2654,UK
2023-02-15,email,102.18,119929,2931,Canada
2023-02-15,referral,132.95,109331,2491,USA
2023-02-15,referral,185.82,136147,4065,UK
2023-02-15,referral,111.83,167318,6026,Canada
2023-02-15,social_media,618.51,753274,7767,USA
2023-02-15,social_media,515.09,631028,20154,UK
2023-02-15,social_media,669.31,394886,6439,Canada
2023-02-16,paid_search,2566.04,3556005,120411,USA
2023-02-16,paid_search,1409.69,1710316,35791,UK
2023-02-16,paid_search,2877.41,2450528,104098,Canada
2023-02-16,paid_social,1314.82,872419,42061,USA
2023-02-16,paid_social,2141.86,2234012,29511,UK
2023-02-16,paid_social,2463.59,3087035,135152,Canada
2023-02-16,organic,40.69,57052,1904,USA
2023-02-16,organic,39.91,51489,1441,UK
2023-02-16,organic,89.95,56572,910,Canada
2023-02-16,email,137.5,188921,5217,USA
2023-02-16,email,87.19,94867,3565,UK
2023-02-16,email,245.96,165937,4703,Canada
2023-02-16,referral,144.95,201734,7076,USA
2023-02-16,referral,48.54,56596,1008,UK
2023-02-16,referral,57.2,54620,1825,Canada
2023-02-16,social_media,511.67,295459,11617,USA
2023-02-16,social_media,633.54,938034,17850,UK
2023-02-16,social_media,1307.73,1191356,21179,Canada
2023-02-17,paid_search,1175.42,818380,37064,USA
2023-02-17,paid_search,2962.37,3130054,54080,UK
2023-02-17,paid_search,1042.87,643652,29807,Canada
2023-02-17,paid_social,1043.61,1009367,20798,USA
2023-02-17,paid_social,1015.36,589978,18978,UK
2023-02-17,paid_social,777.23,673926,11090,Canada
2023-02-17,organic,40.79,30660,781,USA
2023-02-17,organic,50.11,41250,1487,UK
2023-02-17,organic,49.58,36682,369,Canada
2023-02-17,email,295.39,212752,4492,USA
2023-02-17,email,108.65,150876,2543,UK
2023-02-17,email,231.05,341882,15782,Canada
2023-02-17,referral,76.79,54182,644,USA
2023-02-17,referral,85.15,92842,1352,UK
2023-02-17,referral,149.99,166059,7512,Canada
2023-02-17,social_media,1110.07,596078,14023,USA
2023-02-17,social_media,333.09,466456,10605,UK
2023-02-17,social_media,1190.0,817823,40329,Canada
2023-02-18,paid_search,912.64,1334210,47437,USA
2023-02-18,paid_search,782.05,819585,12818,UK
2023-02-18,paid_search,591.72,866809,26186,Canada
2023-02-18,paid_social,468.08,297893,7652,USA
2023-02-18,paid_social,867.96,492766,24239,UK
2023-02-18,paid_social,756.28,831622,23516,Canada
2023-02-18,organic,43.68,48432,814,USA
2023-02-18,organic,49.89,51618,2233,UK
2023-02-18,organic,46.9,33693,704,Canada
2023-02-18,email,120.19,177309,4191,USA
2023-02-18,email,182.68,204413,9924,UK
2023-02-18,email,102.87,145792,1557,Canada
2023-02-18,referral,17.72,15760,575,USA
2023-02-18,referral,4.67,6326,150,UK
2023-02-18,referral,46.83,34673,565,Canada
2023-02-18,social_media,630.11,833608,32435,USA
2023-02-18,social_media,490.56,674757,13549,UK
2023-02-18,social_media,298.86,200395,4656,Canada
2023-02-19,paid_search,2544.42,1481592,43960,USA
2023-02-19,paid_search,1311.55,1470464,47796,UK
2023-02-19,paid_search,2401.96,1812988,81470,Canada
2023-02-19,paid_social,1583.85,1218305,33511,USA
2023-02-19,paid_social,950.68,611764,19924,UK
2023-02-19,paid_social,2266.78,1590636,75815,Canada
2023-02-19,organic,24.77,15625,427,USA
2023-02-19,organic,51.11,39020,1026,UK
2023-02-19,organic,52.56,46378,1111,Canada
2023-02-19,email,222.89,324182,4097,USA
2023-02-19,email,298.1,388536,7481,UK
2023-02-19,email,182.29,237768,6466,Canada
2023-02-19,referral,17.43,18359,219,USA
2023-02-19,referral,83.1,101648,2696,UK
2023-02-19,referral,68.41,60028,1457,Canada
2023-02-19,social_media,344.07,285861,12702,USA
2023-02-19,social_media,381.62,429040,14144,UK
2023-02-19,social_media,449.78,337105,12173,Canada
2023-02-20,paid_search,2696.95,2197747,87620,USA
2023-02-20,paid_search,571.23,293729,8107,UK
2023-02-20,paid_search,2293.25,2241679,36511,Canada
2023-02-20,paid_social,2299.39,1735983,26790,USA
2023-02-20,paid_social,2154.09,2017913,46588,UK
2023-02-20,paid_social,754.64,1100102,33321,Canada
2023-02-20,organic,11.17,16602,537,USA
2023-02-20,organic,89.03,98231,4721,UK
2023-02-20,organic,62.49,50839,2168,Canada
2023-02-20,email,112.86,122360,1371,USA
2023-02-20,email,89.05,91393,2725,UK
2023-02-20,email,246.87,243924,9147,Canada
2023-02-20,referral,187.78,209574,8411,USA
2023-02-20,referral,8.89,8921,99,UK
2023-02-20,referral,142.22,141549,2943,Canada
2023-02-20,social_media,587.49,732322,24530,USA
2023-02-20,social_media,620.7,420516,10013,UK
2023-02-20,social_media,363.15,385501,10017,Canada
2023-02-21,paid_search,2218.16,3071069,94720,USA
2023-02-21,paid_search,1770.23,2084167,27590,UK
2023-02-21,paid_search,1553.42,2227949,43577,Canada
2023-02-21,paid_social,1742.38,1074294,49697,USA
2023-02-21,paid_social,1632.73,2336610,71103,UK
2023-02-21,paid_social,1674.68,1556877,50910,Canada
2023-02-21,organic,55.8,58782,1823,USA
2023-02-21,organic,62.75,58034,1101,UK
2023-02-21,organic,5.1,7595,130,Canada
2023-02-21,email,112.61,71410,1518,USA
2023-02-21,email,171.96,190177,6242,UK
2023-02-21,email,220.54,257448,4904,Canada
2023-02-21,referral,82.65,80207,2859,USA
2023-02-21,referral,33.24,26904,338,UK
2023-02-21,referral,43.42,42064,451,Canada
2023-02-21,social_media,1103.19,971840,38801,USA
2023-02-21,social_media,350.72,355928,14276,UK
2023-02-21,social_media,1314.03,1540830,59776,Canada
2023-02-22,paid_search,1323.79,1877767,91467,USA
2023-02-22,paid_search,2686.55,2644711,90226,UK
2023-02-22,paid_search,2523.85,3630589,80412,Canada
2023-02-22,paid_social,554.64,432553,4501,USA
2023-02-22,paid_social,1836.12,2731943,30692,UK
2023-02-22,paid_social,1158.58,812012,31197,Canada
2023-02-22,organic,68.93,41230,1453,USA
2023-02-22,organic,78.37,82715,2336,UK
2023-02-22,organic,77.29,61222,1939,Canada
2023-02-22,email,199.85,279682,12969,USA
2023-02-22,email,196.78,211409,4195,UK
2023-02-22,email,153.48,229470,11095,Canada
2023-02-22,referral,131.1,158425,5155,USA
2023-02-22,referral,112.38,143699,2527,UK
2023-02-22,referral,96.05,87336,2253,Canada
2023-02-22,social_media,641.92,819695,39562,USA
2023-02-22,social_media,650.68,585793,16252,UK
2023-02-22,social_media,1193.2,1741205,70121,Canada
2023-02-23,paid_search,2391.54,2719462,30533,USA
2023-02-23,paid_search,1457.15,1508016,75114,UK
2023-02-23,paid_search,1595.85,1934100,61936,Canada
2023-02-23,paid_social,2381.36,3220615,87421,USA
2023-02-23,paid_social,744.17,746616,36940,UK
2023-02-23,paid_social,1283.11,1087444,39554,Canada
2023-02-23,organic,83.9,44799,915,USA
2023-02-23,organic,24.4,35289,1756,UK
2023-02-23,organic,54.98,63836,2566,Canada
2023-02-23,email,64.53,38364,1868,USA
2023-02-23,email,81.94,82627,987,UK
2023-02-23,email,53.53,33303,753,Canada
2023-02-23,referral,183.27,268706,12631,USA
2023-02-23,referral,88.21,64551,1443,UK
2023-02-23,referral,164.06,87350,2985,Canada
2023-02-23,social_media,287.99,207074,2975,USA
2023-02-23,social_media,1051.17,1271628,30949,UK
2023-02-23,social_media,659.38,527656,21063,Canada
2023-02-24,paid_search,1944.56,2180722,86210,USA
2023-02-24,paid_search,1974.07,1870743,50041,UK
2023-02-24,paid_search,1670.65,1710057,81256,Canada
2023-02-24,paid_social,2158.81,1538049,53025,USA
2023-02-24,paid_social,1555.24,810820,11348,UK
2023-02-24,paid_social,901.52,1067475,29791,Canada
