order_id,user_id,order_date,product_category,product_name,quantity,unit_price,total_amount,discount_amount,payment_method,order_status
11231,1116,2023-12-28,Sports,Tennis Racket,1,55.14,55.14,0,google_pay,completed
11232,1196,2024-12-04,Home,Air Purifier,3,375.2,1125.6,117.85,credit_card,completed
11233,1196,2024-12-28,Sports,Resistance Bands,2,264.02,528.04,30.99,apple_pay,completed
11234,1196,2024-12-28,Beauty,Shampoo,1,145.04,145.04,0,apple_pay,completed
11235,1196,2024-12-28,Sports,Dumbbells,2,145.84,291.68,22.36,credit_card,completed
11236,1196,2024-12-23,Sports,Dumbbells,3,268.19,804.57,128.61,credit_card,cancelled
11237,1196,2024-12-23,Home,Bed Sheets,1,124.87,124.87,24.64,paypal,completed
11238,1195,2024-12-02,Sports,Water Bottle,3,253.9,761.7,134.86,credit_card,completed
11239,1195,2024-12-02,Clothing,Winter Jacket,3,75.59,226.77,0,credit_card,completed
11240,1138,2023-09-26,Books,Python Programming,1,18.98,18.98,0,apple_pay,completed
11241,1138,2023-09-26,Clothing,Blue Jeans,1,76.73,76.73,0,apple_pay,completed
11242,1138,2023-09-26,Home,Coffee Maker,2,192.15,384.3,0,credit_card,completed
11243,1094,2024-09-08,Sports,Basketball,3,233.13,699.39,0,google_pay,completed
11244,1094,2024-09-08,Clothing,Dress Shirt,2,196.83,393.66,0,paypal,completed
11245,1094,2024-09-08,Sports,Dumbbells,1,130.48,130.48,0,apple_pay,refunded
11246,1094,2024-09-05,Electronics,Apple Watch,2,1804.76,3609.52,677.16,credit_card,completed
11247,1094,2024-09-15,Beauty,Hair Serum,3,64.13,192.39,0,paypal,completed
11248,1094,2024-08-13,Home,Vacuum Cleaner,3,74.69,224.07,0,paypal,completed
11249,1094,2024-08-13,Clothing,Winter Jacket,3,164.9,494.7,0,paypal,completed
11250,1094,2024-08-13,Beauty,Hair Serum,3,89.88,269.64,0,paypal,completed
11251,1030,2024-12-12,Electronics,iPhone 15,1,1058.58,1058.58,0,apple_pay,completed
11252,1030,2024-12-12,Books,Data Science Guide,1,31.05,31.05,0,paypal,completed
11253,1030,2024-12-12,Clothing,Blue Jeans,1,191.83,191.83,0,apple_pay,refunded
11254,1030,2024-12-20,Books,Data Science Guide,2,41.2,82.4,0,paypal,refunded
11255,1030,2024-12-20,Sports,Resistance Bands,1,98.85,98.85,0,credit_card,completed
11256,1030,2024-12-20,Home,Coffee Maker,3,373.01,1119.03,215.03,google_pay,completed
11257,1030,2024-12-21,Electronics,MacBook Pro,1,875.72,875.72,0,apple_pay,completed
11258,1030,2024-12-21,Books,Self Help Book,2,47.18,94.36,0,apple_pay,cancelled
11259,1030,2024-12-21,Electronics,iPhone 15,2,2214.37,4428.74,0,apple_pay,cancelled
11260,1053,2024-12-08,Clothing,Blue Jeans,1,181.1,181.1,0,google_pay,completed
11261,1053,2024-12-08,Clothing,Cotton T-Shirt,3,119.6,358.8,0,google_pay,refunded
11262,1053,2024-12-19,Beauty,Foundation,1,40.22,40.22,0,paypal,completed
11263,1053,2024-12-19,Clothing,Blue Jeans,1,197.61,197.61,35.61,credit_card,completed
11264,1053,2024-12-15,Home,Towel Set,1,307.86,307.86,0,credit_card,completed
11265,1053,2024-12-15,Clothing,Sneakers,1,155.79,155.79,27.81,apple_pay,completed
11266,1053,2024-12-15,Beauty,Foundation,3,35.08,105.24,9.84,credit_card,completed
11267,1053,2024-12-16,Beauty,Face Cream,2,43.97,87.94,0,apple_pay,completed
11268,1053,2024-12-16,Electronics,Apple Watch,2,772.12,1544.24,0,paypal,completed
11269,1053,2024-12-16,Clothing,Hoodie,2,20.41,40.82,0,google_pay,completed
11270,1142,2024-08-22,Beauty,Lipstick,3,134.06,402.18,0,paypal,completed
11271,1142,2024-08-22,Clothing,Running Shoes,3,115.57,346.71,0,paypal,completed
11272,1142,2024-07-30,Home,Air Purifier,1,190.61,190.61,0,apple_pay,completed
11273,1142,2024-09-03,Books,Cookbook,3,9.74,29.22,2.68,paypal,completed
11274,1142,2024-09-03,Books,Self Help Book,3,20.23,60.69,0,apple_pay,completed
11275,1142,2024-07-29,Clothing,Sneakers,3,55.12,165.36,16.26,apple_pay,completed
11276,1073,2024-12-10,Sports,Water Bottle,2,167.64,335.28,0,credit_card,completed
11277,1073,2024-12-10,Beauty,Perfume,3,64.85,194.55,36.82,apple_pay,completed
11278,1073,2024-12-10,Electronics,Samsung Galaxy S24,3,1660.4,4981.2,0,apple_pay,completed
11279,1073,2024-12-24,Home,Cookware Set,1,312.98,312.98,36.11,google_pay,completed
11280,1073,2024-12-24,Books,Biography,1,46.41,46.41,0,paypal,completed
11281,1190,2024-08-15,Electronics,Samsung Galaxy S24,2,2024.42,4048.84,254.59,google_pay,completed
11282,1190,2024-07-01,Home,Vacuum Cleaner,1,223.0,223.0,37.64,paypal,completed
11283,1190,2024-08-12,Books,The Great Novel,3,34.14,102.42,11.82,credit_card,completed
11284,1190,2024-08-12,Beauty,Face Cream,2,13.11,26.22,0,credit_card,refunded
11285,1117,2024-12-03,Books,Business Strategy,2,40.78,81.56,0,google_pay,completed
11286,1025,2024-01-18,Home,Table Lamp,2,354.88,709.76,0,google_pay,completed
11287,1025,2024-01-18,Electronics,Apple Watch,2,2181.74,4363.48,757.96,paypal,completed
11288,1017,2024-04-21,Beauty,Body Lotion,3,40.25,120.75,21.48,credit_card,completed
11289,1017,2024-04-17,Beauty,Lipstick,3,84.71,254.13,28.29,paypal,completed
11290,1017,2024-04-17,Sports,Resistance Bands,3,27.09,81.27,14.78,apple_pay,refunded
11291,1017,2024-04-17,Beauty,Foundation,3,45.69,137.07,0,apple_pay,completed
11292,1017,2024-05-14,Clothing,Winter Jacket,1,88.53,88.53,0,apple_pay,completed
11293,1017,2024-05-14,Books,Cookbook,3,29.48,88.44,0,google_pay,completed
11294,1017,2024-05-14,Sports,Yoga Mat,2,250.76,501.52,0,credit_card,completed
11295,1017,2024-06-20,Electronics,Kindle,2,1123.22,2246.44,0,apple_pay,completed
11296,1017,2024-06-20,Home,Blender,2,252.49,504.98,0,credit_card,completed
11297,1017,2024-06-20,Books,Self Help Book,3,30.66,91.98,0,paypal,completed
11298,1088,2024-05-17,Home,Towel Set,2,189.72,379.44,0,credit_card,completed
11299,1088,2024-05-17,Books,The Great Novel,2,22.05,44.1,3.95,paypal,completed
11300,1088,2024-04-13,Books,Cookbook,3,28.71,86.13,0,paypal,completed
11301,1088,2024-03-23,Electronics,Sony Headphones,3,2187.91,6563.73,0,paypal,completed
11302,1088,2024-03-23,Home,Blender,2,106.89,213.78,0,credit_card,completed
11303,1088,2024-03-23,Beauty,Face Cream,1,28.86,28.86,0,google_pay,completed
11304,1126,2024-12-11,Clothing,Winter Jacket,3,66.23,198.69,0,apple_pay,completed
11305,1126,2024-12-11,Home,Towel Set,3,153.6,460.8,0,apple_pay,completed
11306,1126,2024-12-21,Books,Mystery Novel,3,23.96,71.88,0,paypal,completed
11307,1090,2023-12-29,Home,Cookware Set,2,233.49,466.98,70.57,apple_pay,completed
11308,1090,2023-12-29,Books,Self Help Book,2,23.49,46.98,0,google_pay,completed
11309,1090,2023-12-29,Electronics,MacBook Pro,3,2000.51,6001.53,0,paypal,completed
11310,1090,2024-02-01,Clothing,Cotton T-Shirt,3,151.49,454.47,66.22,apple_pay,completed
11311,1064,2024-11-25,Home,Bed Sheets,3,397.92,1193.76,0,apple_pay,completed
11312,1102,2023-10-08,Beauty,Foundation,2,29.05,58.1,0,apple_pay,completed
11313,1102,2023-10-08,Electronics,Dell XPS,2,2364.43,4728.86,0,credit_card,completed
11314,1102,2023-08-09,Electronics,Dell XPS,3,2113.22,6339.66,0,apple_pay,completed
11315,1102,2023-08-09,Sports,Yoga Mat,3,255.37,766.11,88.68,google_pay,completed
11316,1102,2023-09-21,Beauty,Perfume,3,16.58,49.74,0,paypal,completed
11317,1102,2023-09-21,Sports,Resistance Bands,2,208.09,416.18,0,credit_card,completed
11318,1102,2023-09-21,Beauty,Body Lotion,3,123.03,369.09,0,google_pay,completed
11319,1102,2023-09-19,Beauty,Foundation,2,148.76,297.52,36.6,apple_pay,completed
11320,1102,2023-09-19,Beauty,Hair Serum,1,79.0,79.0,0,paypal,completed
11321,1008,2023-06-26,Clothing,Sneakers,1,154.59,154.59,0,paypal,completed
11322,1008,2023-06-22,Books,Self Help Book,1,28.7,28.7,0,google_pay,completed
11323,1008,2023-06-22,Books,Business Strategy,2,28.19,56.38,7.62,credit_card,completed
11324,1008,2023-06-22,Beauty,Perfume,3,143.97,431.91,0,credit_card,completed
11325,1008,2023-06-22,Beauty,Foundation,2,118.06,236.12,0,paypal,completed
11326,1008,2023-06-22,Books,The Great Novel,3,15.96,47.88,3.7,google_pay,cancelled
11327,1191,2024-12-05,Home,Blender,1,356.95,356.95,45.86,credit_card,completed
11328,1191,2024-12-05,Electronics,MacBook Pro,3,581.53,1744.59,0,credit_card,completed
11329,1191,2024-12-05,Home,Vacuum Cleaner,2,349.69,699.38,43.64,google_pay,completed
11330,1191,2024-12-12,Home,Table Lamp,2,390.4,780.8,91.92,apple_pay,completed
11331,1158,2024-03-09,Clothing,Running Shoes,2,142.56,285.12,0,credit_card,completed
11332,1158,2024-03-09,Electronics,Samsung Galaxy S24,3,1470.11,4410.33,819.28,paypal,completed
11333,1158,2024-03-09,Books,Cookbook,1,29.45,29.45,0,credit_card,completed
11334,1158,2024-02-17,Beauty,Shampoo,3,93.26,279.78,0,google_pay,refunded
11335,1158,2024-02-17,Sports,Basketball,1,167.52,167.52,30.04,apple_pay,refunded
11336,1158,2024-02-17,Books,Data Science Guide,1,10.12,10.12,0,paypal,completed
11337,1158,2024-02-16,Home,Table Lamp,1,361.78,361.78,0,paypal,completed
11338,1158,2024-03-11,Clothing,Blue Jeans,3,105.7,317.1,59.62,google_pay,completed
11339,1156,2024-12-30,Beauty,Nail Polish,2,26.85,53.7,0,google_pay,completed
11340,1156,2024-12-30,Clothing,Sneakers,1,105.97,105.97,0,credit_card,completed
11341,1051,2024-12-07,Books,Data Science Guide,1,20.28,20.28,0,credit_card,completed
11342,1051,2024-12-22,Sports,Gym Bag,3,78.15,234.45,0,paypal,completed
11343,1051,2024-12-03,Beauty,Body Lotion,2,47.17,94.34,0,credit_card,completed
11344,1051,2024-12-03,Books,The Great Novel,2,37.72,75.44,0,credit_card,completed
11345,1051,2024-12-05,Sports,Yoga Mat,3,219.29,657.87,96.56,paypal,completed
11346,1051,2024-12-05,Home,Blender,3,384.69,1154.07,0,credit_card,completed
11347,1162,2024-12-12,Clothing,Hoodie,3,44.6,133.8,0,google_pay,refunded
11348,1162,2024-12-25,Home,Air Purifier,1,250.39,250.39,0,paypal,completed
11349,1162,2024-12-25,Electronics,MacBook Pro,1,547.78,547.78,0,credit_card,refunded
11350,1162,2024-12-25,Sports,Water Bottle,2,240.12,480.24,0,paypal,completed
11351,1149,2024-11-30,Clothing,Dress Shirt,1,141.84,141.84,0,google_pay,completed
11352,1149,2024-11-30,Home,Towel Set,1,356.59,356.59,0,apple_pay,completed
11353,1149,2024-11-30,Home,Table Lamp,2,241.35,482.7,75.25,paypal,completed
11354,1149,2024-10-24,Electronics,Samsung Galaxy S24,1,2302.94,2302.94,0,apple_pay,completed
11355,1149,2024-10-24,Home,Towel Set,3,242.93,728.79,73.48,google_pay,completed
11356,1101,2024-06-10,Electronics,Kindle,3,358.02,1074.06,0,google_pay,completed
11357,1101,2024-06-10,Electronics,Sony Headphones,1,584.05,584.05,90.41,credit_card,completed
11358,1091,2024-03-19,Clothing,Sneakers,1,62.03,62.03,0,google_pay,completed
11359,1091,2024-03-19,Books,Cookbook,2,43.63,87.26,0,google_pay,completed
11360,1091,2024-03-19,Home,Air Purifier,2,149.1,298.2,52.61,google_pay,refunded
11361,1091,2024-03-16,Beauty,Nail Polish,1,18.11,18.11,0,google_pay,completed
11362,1091,2024-04-13,Books,Self Help Book,2,13.65,27.3,0,credit_card,completed
11363,1091,2024-04-13,Sports,Basketball,3,263.0,789.0,0,credit_card,completed
11364,1091,2024-04-25,Home,Bed Sheets,1,345.88,345.88,25.71,apple_pay,completed
11365,1110,2024-12-17,Electronics,Samsung Galaxy S24,1,1364.06,1364.06,164.91,google_pay,completed
11366,1110,2024-12-21,Beauty,Body Lotion,2,58.77,117.54,0,google_pay,completed
11367,1110,2024-12-21,Clothing,Running Shoes,2,141.96,283.92,0,apple_pay,completed
11368,1110,2024-12-21,Beauty,Face Cream,1,91.46,91.46,0,google_pay,completed
11369,1110,2024-12-03,Beauty,Hair Serum,1,127.47,127.47,0,paypal,completed
11370,1110,2024-12-03,Beauty,Hair Serum,1,41.93,41.93,0,google_pay,completed
11371,1037,2024-12-06,Books,Cookbook,2,32.85,65.7,0,paypal,completed
11372,1037,2024-12-06,Sports,Gym Bag,1,121.85,121.85,0,google_pay,completed
11373,1001,2024-09-19,Books,Business Strategy,2,13.93,27.86,0,paypal,completed
11374,1036,2024-12-13,Clothing,Dress Shirt,1,48.51,48.51,0,paypal,refunded
11375,1036,2024-12-13,Electronics,MacBook Pro,1,1655.92,1655.92,145.45,google_pay,completed
11376,1036,2024-12-13,Beauty,Face Cream,2,89.54,179.08,27.96,credit_card,completed
11377,1112,2024-12-19,Clothing,Cotton T-Shirt,2,97.78,195.56,19.26,apple_pay,completed
11378,1112,2024-12-19,Electronics,MacBook Pro,3,1055.0,3165.0,0,credit_card,completed
11379,1112,2024-12-19,Books,Self Help Book,2,30.24,60.48,6.08,apple_pay,completed
11380,1112,2024-12-27,Sports,Yoga Mat,2,62.35,124.7,0,paypal,completed
11381,1112,2024-12-05,Home,Air Purifier,2,180.77,361.54,70.71,credit_card,completed
11382,1112,2024-12-13,Sports,Water Bottle,3,127.72,383.16,0,paypal,completed
11383,1112,2024-12-13,Clothing,Winter Jacket,1,178.79,178.79,9.86,apple_pay,completed
11384,1157,2024-06-25,Sports,Running Belt,3,245.36,736.08,0,paypal,completed
11385,1157,2024-07-08,Clothing,Winter Jacket,2,163.26,326.52,44.12,paypal,completed
11386,1157,2024-07-08,Sports,Dumbbells,2,275.06,550.12,0,credit_card,completed
11387,1157,2024-06-26,Clothing,Cotton T-Shirt,1,116.54,116.54,0,credit_card,completed
11388,1157,2024-06-13,Beauty,Face Cream,1,84.21,84.21,0,paypal,completed
11389,1143,2024-12-09,Beauty,Face Cream,1,111.07,111.07,0,apple_pay,completed
11390,1066,2024-09-25,Sports,Water Bottle,3,54.05,162.15,9.77,apple_pay,completed
11391,1066,2024-09-25,Books,Biography,1,43.98,43.98,0,credit_card,completed
11392,1111,2024-09-16,Beauty,Nail Polish,2,49.78,99.56,8.41,credit_card,completed
11393,1111,2024-09-16,Books,Mystery Novel,2,38.4,76.8,13.11,apple_pay,completed
11394,1111,2024-10-29,Clothing,Cotton T-Shirt,3,118.97,356.91,0,credit_card,completed
11395,1111,2024-10-29,Books,The Great Novel,1,43.58,43.58,0,paypal,cancelled
11396,1111,2024-09-24,Books,Cookbook,1,19.72,19.72,0,credit_card,completed
11397,1140,2024-12-27,Electronics,Samsung Galaxy S24,3,1250.03,3750.09,0,google_pay,completed
11398,1140,2024-12-27,Beauty,Lipstick,1,96.59,96.59,0,credit_card,completed
11399,1140,2024-12-03,Clothing,Sneakers,1,61.89,61.89,12.1,credit_card,completed
11400,1140,2024-12-03,Home,Air Purifier,2,245.63,491.26,0,credit_card,completed
11401,1140,2024-12-03,Home,Cookware Set,2,328.91,657.82,0,google_pay,completed
11402,1140,2024-12-21,Clothing,Blue Jeans,2,79.16,158.32,15.1,apple_pay,completed
11403,1140,2024-12-21,Clothing,Dress Shirt,3,164.93,494.79,68.0,paypal,completed
11404,1140,2024-12-21,Home,Blender,3,371.5,1114.5,0,apple_pay,completed
11405,1140,2024-12-05,Beauty,Nail Polish,1,116.08,116.08,0,google_pay,completed
11406,1140,2024-12-05,Books,Data Science Guide,2,20.88,41.76,0,apple_pay,completed
11407,1132,2024-12-26,Sports,Water Bottle,1,186.42,186.42,19.44,google_pay,completed
11408,1132,2024-12-26,Beauty,Perfume,1,134.52,134.52,19.79,credit_card,completed
11409,1132,2024-11-05,Sports,Yoga Mat,3,99.3,297.9,0,google_pay,completed
11410,1132,2024-11-05,Electronics,iPhone 15,3,408.65,1225.95,0,google_pay,completed
11411,1132,2024-11-22,Clothing,Sweater,2,41.94,83.88,9.3,paypal,completed
11412,1132,2024-11-22,Clothing,Sneakers,2,125.9,251.8,20.93,paypal,completed
11413,1032,2024-12-06,Beauty,Perfume,3,145.51,436.53,66.27,paypal,completed
11414,1193,2024-09-05,Clothing,Running Shoes,2,74.93,149.86,0,apple_pay,completed
11415,1193,2024-09-05,Books,The Great Novel,1,34.37,34.37,0,paypal,completed
11416,1145,2024-12-11,Beauty,Perfume,2,121.75,243.5,0,paypal,completed
11417,1145,2024-12-11,Beauty,Body Lotion,3,69.16,207.48,0,google_pay,completed
11418,1145,2024-12-11,Electronics,iPad Air,1,2197.7,2197.7,0,google_pay,completed
11419,1145,2024-12-07,Books,Business Strategy,2,21.98,43.96,0,credit_card,completed
11420,1145,2024-12-07,Sports,Yoga Mat,3,290.87,872.61,0,google_pay,completed
11421,1084,2023-07-10,Home,Table Lamp,1,196.1,196.1,0,apple_pay,completed
11422,1084,2023-07-10,Home,Table Lamp,3,376.19,1128.57,104.53,credit_card,completed
11423,1084,2023-07-10,Books,Cookbook,3,14.74,44.22,2.62,apple_pay,completed
11424,1084,2023-08-05,Clothing,Cotton T-Shirt,2,191.07,382.14,0,credit_card,completed
11425,1084,2023-08-05,Home,Cookware Set,1,302.56,302.56,0,apple_pay,completed
11426,1084,2023-08-05,Clothing,Sweater,3,143.9,431.7,0,credit_card,completed
11427,1084,2023-07-30,Electronics,Kindle,1,908.92,908.92,0,paypal,completed
11428,1084,2023-07-08,Clothing,Hoodie,2,37.26,74.52,0,google_pay,completed
11429,1198,2023-09-11,Sports,Resistance Bands,1,217.94,217.94,0,paypal,completed
11430,1198,2023-09-11,Home,Coffee Maker,2,367.87,735.74,0,paypal,completed
11431,1198,2023-09-11,Home,Blender,1,209.37,209.37,0,apple_pay,refunded
11432,1198,2023-11-16,Electronics,Sony Headphones,3,2493.87,7481.61,0,apple_pay,completed
11433,1198,2023-11-16,Home,Bed Sheets,2,55.35,110.7,0,apple_pay,completed
11434,1198,2023-09-20,Home,Air Purifier,3,325.29,975.87,0,credit_card,completed
11435,1171,2024-03-21,Home,Coffee Maker,2,293.73,587.46,0,apple_pay,completed
11436,1171,2024-03-21,Electronics,Kindle,1,1032.0,1032.0,0,apple_pay,completed
11437,1171,2024-03-21,Books,Python Programming,2,26.29,52.58,0,paypal,refunded
11438,1114,2024-12-23,Books,Python Programming,3,25.42,76.26,4.66,apple_pay,completed
11439,1114,2024-12-23,Clothing,Blue Jeans,1,101.48,101.48,9.83,credit_card,completed
11440,1114,2024-12-23,Home,Bed Sheets,3,328.21,984.63,0,google_pay,completed
11441,1114,2024-12-02,Home,Air Purifier,3,108.84,326.52,17.5,credit_card,refunded
11442,1007,2024-09-07,Electronics,Sony Headphones,2,1911.02,3822.04,611.15,google_pay,completed
11443,1187,2024-11-10,Clothing,Blue Jeans,2,162.86,325.72,48.36,paypal,completed
11444,1187,2024-11-10,Sports,Dumbbells,2,289.6,579.2,0,apple_pay,completed
11445,1187,2024-11-10,Electronics,iPad Air,2,2347.12,4694.24,0,credit_card,completed
11446,1033,2024-10-14,Sports,Running Belt,2,150.93,301.86,0,paypal,completed
11447,1033,2024-10-14,Beauty,Nail Polish,1,124.9,124.9,24.67,apple_pay,completed
11448,1033,2024-10-29,Beauty,Foundation,2,40.88,81.76,0,paypal,completed
11449,1033,2024-09-05,Clothing,Blue Jeans,2,127.66,255.32,32.7,apple_pay,completed
11450,1033,2024-09-05,Electronics,Sony Headphones,2,2448.27,4896.54,0,google_pay,completed
11451,1033,2024-09-05,Electronics,Sony Headphones,2,1356.77,2713.54,0,google_pay,refunded
11452,1033,2024-11-08,Beauty,Hair Serum,2,63.04,126.08,12.69,credit_card,completed
11453,1033,2024-11-08,Electronics,Apple Watch,2,1078.51,2157.02,0,apple_pay,completed
11454,1033,2024-11-08,Books,Business Strategy,2,18.96,37.92,4.76,google_pay,refunded
11455,1144,2024-12-01,Electronics,iPhone 15,1,1067.88,1067.88,108.83,paypal,completed
11456,1144,2024-12-05,Beauty,Nail Polish,2,120.86,241.72,0,google_pay,completed
11457,1144,2024-12-05,Books,Cookbook,1,32.68,32.68,0,apple_pay,completed
11458,1194,2024-11-09,Beauty,Lipstick,1,128.74,128.74,0,paypal,completed
11459,1194,2024-11-09,Home,Table Lamp,2,147.86,295.72,0,apple_pay,cancelled
11460,1194,2024-11-14,Sports,Yoga Mat,3,175.06,525.18,92.66,google_pay,completed
11461,1194,2024-10-21,Books,Business Strategy,3,29.4,88.2,0,google_pay,completed
11462,1194,2024-10-21,Clothing,Blue Jeans,1,162.7,162.7,14.21,credit_card,completed
11463,1194,2024-10-21,Electronics,iPhone 15,3,473.83,1421.49,0,apple_pay,completed
11464,1170,2024-03-28,Beauty,Perfume,1,71.96,71.96,0,google_pay,refunded
11465,1170,2024-03-28,Home,Table Lamp,2,308.2,616.4,0,paypal,completed
11466,1170,2024-05-10,Sports,Gym Bag,1,56.26,56.26,0,google_pay,completed
11467,1004,2024-12-07,Clothing,Cotton T-Shirt,1,42.34,42.34,3.94,google_pay,completed
11468,1200,2024-10-12,Home,Blender,3,165.52,496.56,0,apple_pay,completed
11469,1200,2024-10-12,Beauty,Lipstick,3,132.91,398.73,0,google_pay,completed
11470,1200,2024-10-12,Books,The Great Novel,3,30.69,92.07,0,paypal,completed
11471,1200,2024-10-12,Books,Self Help Book,2,28.44,56.88,0,google_pay,completed
11472,1200,2024-10-23,Electronics,iPad Air,1,1341.0,1341.0,0,apple_pay,completed
11473,1200,2024-10-23,Home,Table Lamp,1,34.48,34.48,0,paypal,cancelled
11474,1200,2024-10-31,Sports,Gym Bag,1,220.67,220.67,0,google_pay,completed
11475,1200,2024-10-31,Electronics,Sony Headphones,2,390.42,780.84,137.15,credit_card,completed
11476,1200,2024-10-31,Beauty,Lipstick,2,105.03,210.06,0,apple_pay,completed
11477,1113,2024-07-20,Beauty,Hair Serum,1,64.5,64.5,0,credit_card,completed
11478,1123,2024-12-26,Sports,Running Belt,3,104.55,313.65,60.68,paypal,completed
11479,1123,2024-12-26,Home,Towel Set,2,236.27,472.54,0,credit_card,completed
11480,1123,2024-12-26,Electronics,Dell XPS,2,471.68,943.36,0,credit_card,completed
11481,1049,2024-09-17,Electronics,Sony Headphones,1,2386.31,2386.31,0,paypal,completed
11482,1049,2024-09-17,Clothing,Sneakers,3,39.85,119.55,17.97,google_pay,completed
11483,1049,2024-09-17,Electronics,iPad Air,2,302.0,604.0,101.99,google_pay,completed
11484,1177,2024-12-21,Sports,Water Bottle,3,75.4,226.2,0,apple_pay,completed
11485,1177,2024-12-21,Books,Self Help Book,2,27.95,55.9,4.07,google_pay,completed
11486,1177,2024-12-21,Sports,Basketball,1,144.22,144.22,0,google_pay,completed
11487,1177,2024-12-22,Beauty,Nail Polish,1,94.78,94.78,0,paypal,completed
11488,1177,2024-12-22,Books,Self Help Book,1,16.43,16.43,0,credit_card,refunded
11489,1177,2024-12-22,Electronics,Apple Watch,1,792.12,792.12,0,apple_pay,completed
11490,1177,2024-12-28,Beauty,Face Cream,2,78.98,157.96,13.62,credit_card,completed
11491,1177,2024-12-28,Electronics,iPhone 15,3,1624.63,4873.89,0,credit_card,completed
11492,1177,2024-12-28,Clothing,Sneakers,1,90.31,90.31,0,credit_card,completed
11493,1177,2024-12-16,Sports,Gym Bag,2,185.24,370.48,39.56,apple_pay,completed
11494,1177,2024-12-16,Sports,Basketball,3,34.69,104.07,0,google_pay,completed
11495,1150,2024-10-15,Books,Cookbook,1,39.14,39.14,0,paypal,refunded
11496,1040,2024-12-17,Home,Air Purifier,1,330.87,330.87,38.59,credit_card,completed
11497,1040,2024-12-17,Books,Python Programming,3,37.14,111.42,0,credit_card,completed
11498,1040,2024-12-17,Home,Coffee Maker,1,370.11,370.11,0,apple_pay,completed
11499,1040,2024-12-19,Books,Cookbook,2,18.1,36.2,0,apple_pay,completed
11500,1040,2024-12-19,Beauty,Hair Serum,3,138.81,416.43,0,credit_card,completed
11501,1040,2024-12-19,Books,The Great Novel,1,38.08,38.08,0,credit_card,refunded
11502,1040,2024-12-16,Beauty,Lipstick,2,97.83,195.66,16.08,credit_card,completed
11503,1040,2024-12-16,Beauty,Nail Polish,3,125.91,377.73,0,paypal,cancelled
11504,1040,2024-12-16,Sports,Basketball,2,212.23,424.46,0,paypal,completed
11505,1040,2024-12-02,Sports,Resistance Bands,3,121.82,365.46,0,paypal,completed
11506,1040,2024-12-02,Books,Biography,3,27.13,81.39,0,paypal,completed
11507,1040,2024-12-02,Home,Air Purifier,1,359.98,359.98,0,google_pay,completed
